deal_id,category,subcategory,geo,title,description,fine_print,num_options,option_names,price,value,discount_pct,merchant_name,image_quality_score,days_live,weekly_udvs_w1,weekly_orders_w1,weekly_udvs_w2,weekly_orders_w2,weekly_udvs_w3,weekly_orders_w3,weekly_udvs_w4,weekly_orders_w4,weekly_udvs_w5,weekly_orders_w5,weekly_udvs_w6,weekly_orders_w6,weekly_udvs_w7,weekly_orders_w7,weekly_udvs_w8,weekly_orders_w8,cvr,aov,refund_rate
8c3cb10a-7924-42df-a08b-be43444ca3b4,Food & Drink,Cafes & Bakeries,Los Angeles,"Family Meal Deal — 2 Entrees, 2 Sides & Dessert at Silver Grill","What We Offer: This deal is valid toward our full food and drink menu during the specified hours. Choose from appetizers, entrees, and desserts crafted fresh daily by our kitchen team. Our menu features a mix of house specialties and seasonal rotating dishes — there's something for every palate. Full bar available with craft cocktails, local beers, and an curated wine list. Why You Should Grab This Offer: Whether it's date night, a family dinner, or a casual meal with friends, this deal gives you the flexibility to order what you want from our complete menu. Our restaurant is known for generous portions, fresh ingredients, and a warm atmosphere that keeps customers coming back. Good to Know: Located in the heart of Los Angeles. Walk-ins welcome. Outdoor seating available seasonally. Ask about our loyalty program for returning guests.",Must present voucher on arrival; Valid at Los Angeles location only; Valid for dine-in only; Promotional value expires 120 days after purchase; No cash value,3,"Light Bites, Full Dining Experience, Chef's Table VIP",16,27,0.4074,Silver Grill,5,17,2500,199,1467,144,2109,135,1552,119,1186,79,2565,227,1536,167,1553,142,0.083771,24.98,0.0768
cd3fa5e3-cbfe-4e59-82da-8dc363e934e1,Beauty & Spas,Spa,New York,Luxury HeadSpa for 1 or 2 w/ Scalp Massage & Robes at Orchid Scalp Care Spa,"During the procedure, a licensed professional uses specialized equipment to target problem areas. The treatment is non-invasive and typically takes 45-60 minutes per session. Clients may experience mild redness for 1-2 hours post-treatment, which subsides naturally. What We Offer: Choose from single sessions or multi-session packages for best results. All treatments are performed in a private, sanitized room using FDA-approved devices. A patch test is included for first-time clients at no extra charge. Why You Should Grab This Offer: Rated 4.8 stars by over 200 Groupon customers. Our board-certified staff combines clinical expertise with a relaxing spa atmosphere — so you get real results without the clinical feel. Results are cumulative; most clients see noticeable improvement after 2-3 sessions. Good to Know: New and returning clients welcome. Consultation required before first treatment — if you are ineligible, a full refund will be provided.",Excludes alcohol; Not valid on holidays,2,"Option 1, Option 2",68,78,0.1282,Orchid Scalp Care Spa,2,73,2827,21,3868,28,3474,26,2294,12,2056,14,3169,21,2512,14,3583,22,0.006643,68.5,0.1086
0b3ed1b6-ead8-49c2-83e7-e17f3cab070d,Things to Do,Entertainment,Houston,Indoor Go-Kart Racing — 2 Races for One or Two at Wildcard Entertainment,"What We Offer: A guided experience led by knowledgeable local experts who know every hidden gem in Houston. Small group sizes — maximum 12 participants — ensure a personal, interactive experience. All necessary equipment and materials are included in the price. No prior experience or special skills required. Why You Should Grab This Offer: We've hosted over 5,000 guests and maintain a 4.8-star rating. Our guides don't just walk you through the experience — they make it memorable with stories, tips, and insider knowledge you won't find in a guidebook. Perfect for families, couples, corporate outings, or solo adventurers. Good to Know: Open year-round, rain or shine (indoor alternatives available for weather-sensitive activities). Children under 12 must be accompanied by an adult. Gift cards available — makes a great last-minute present. Arrive 15 minutes before your scheduled start time.",No refunds after redemption; Not valid on holidays; Must present voucher on arrival; 48-hour cancellation policy; Subject to availability; Merchant is solely responsible for care; Appointment required; Cannot be combined with other offers; Must be 18+,2,"Small, Large",38,75,0.4933,Wildcard Entertainment,1,113,1122,31,1504,37,1176,34,1092,39,1105,26,1163,26,1211,32,1367,40,0.027207,40.27,0.1593
6e9cfa4c-3922-4533-8275-16ce89c8dca8,Health & Fitness,Dental,London,3 or 5 Acupuncture Sessions w/ Initial Consultation at Genesis Health Center,"What We Offer: Choose from single or multi-session packages designed to fit your health goals. Each session begins with a brief check-in to assess how you're feeling and adjust the plan as needed. Our facility is ADA-accessible, climate-controlled, and equipped with the latest diagnostic and therapeutic tools. Why You Should Grab This Offer: Over 1,500 clients in London have trusted us with their care. We maintain a 4.6-star rating on Google with particular praise for our professional, no-pressure approach. Every treatment is backed by a satisfaction guarantee — if you're not happy with your experience, we'll work to make it right. Good to Know: Extended hours available Tuesday through Thursday until 8 PM. Bring comfortable clothing for movement-based sessions. Free consultation for first-time clients to determine the best treatment path.",Expires 90 days from purchase; Not valid on holidays; No refunds after redemption; Must present voucher on arrival; Limit 1 per household; Excludes alcohol; Appointment required; 48-hour cancellation policy,2,"Option 1, Option 2",119,182,0.3462,Genesis Health Center,1,83,1023,21,1470,30,1182,31,1058,22,1191,20,1188,28,1495,32,1237,23,0.021028,152.08,0.1047
47a05b05-be94-4c96-9bc8-02f676b13e21,Beauty & Spas,Med Spa,Manchester,Before & After Acne Treatment — HydraFacial + LED at Orchid Beauty Studio,"What We Offer: This deal includes a full consultation to identify your specific skin concerns, followed by a customized treatment performed by a licensed aesthetician with over 10 years of experience. All products used are medical-grade and dermatologist-approved. The session begins with a thorough skin analysis, followed by the treatment itself, and ends with a personalized at-home care plan. Before and after photos are taken so you can track your results over time. Why You Should Grab This Offer: Whether you're dealing with fine lines, uneven skin tone, acne scarring, or just want a refresh, this treatment is designed to deliver visible results from the first session. Our specialists tailor every session to your skin type — no cookie-cutter approach. Good to Know: Located in Manchester with free parking and complimentary refreshments in the waiting area. Open 7 days a week with evening appointments available. Online booking at our website — same-week availability.",Must present voucher on arrival; Must be 18+; Limit 1 per person; Merchant is solely responsible for care; Must redeem within 30 days; Excludes alcohol; Not valid Dec 24-Jan 2; No refunds after redemption,4,"1 Visit, 3 Visits, 5 Visits, 10 Visits",150,206,0.2718,Orchid Beauty Studio,5,62,2367,207,2556,210,1978,145,2663,202,2178,188,3101,196,2478,149,2171,153,0.074389,120.0,0.0836
32fe508e-fce9-4b63-96c5-674c9eb57570,Home Services,Landscaping,Seattle,Trusted Service from BrightHome Solutions,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Valid at Seattle location only; Must present voucher on arrival; Excludes alcohol; Cannot be combined with other offers; Limit 1 per person; Must be 18+; New customers only,1,Standard,25,66,0.6212,BrightHome Solutions,5,55,1604,56,2517,68,1881,60,2886,96,2257,78,1579,53,2847,83,2349,78,0.03192,20.0,0.0786
d98e597a-7096-4b23-917b-5f020940a66d,Things to Do,Attractions,Denver,Guided Wine Tour — 3 Vineyards w/ Tastings at Thrill Adventures,"What We Offer: A hands-on experience that combines education and entertainment in a relaxed, welcoming environment. All materials, equipment, and instruction are included — just show up and enjoy. Sessions run for the duration listed and include a take-home component where applicable. Our instructors are patient, encouraging, and passionate about sharing their craft. Why You Should Grab This Offer: We believe the best experiences are the ones where you actually learn something new. Our sessions are designed to be approachable for complete beginners while still engaging for those with some background. Located in the heart of Denver with a fun, social vibe that makes this ideal for date nights, friend outings, or family weekends. Good to Know: Ages 8 and up welcome (under 16 must be accompanied by a paying adult). Complimentary refreshments provided. Online booking with instant confirmation.",Cannot be combined with other offers; Not valid Dec 24-Jan 2; Subject to availability; Appointment required; Expires 90 days from purchase,3,"Taster, Full Day Explorer, VIP Experience",85,119,0.2857,Thrill Adventures,5,116,820,67,275,23,740,55,868,76,609,54,618,47,898,83,733,53,0.082359,99.02,0.0646
77f72e36-4e6e-422a-84d0-5bd1914d2bad,Things to Do,Tours,Dallas,Kid-Friendly Trampoline Park — 60 or 90-Min Jump Pass at Wildcard Escape Room,"What We Offer: A guided experience led by knowledgeable local experts who know every hidden gem in Dallas. Small group sizes — maximum 12 participants — ensure a personal, interactive experience. All necessary equipment and materials are included in the price. No prior experience or special skills required. Why You Should Grab This Offer: We've hosted over 5,000 guests and maintain a 4.8-star rating. Our guides don't just walk you through the experience — they make it memorable with stories, tips, and insider knowledge you won't find in a guidebook. Perfect for families, couples, corporate outings, or solo adventurers. Good to Know: Open year-round, rain or shine (indoor alternatives available for weather-sensitive activities). Children under 12 must be accompanied by an adult. Gift cards available — makes a great last-minute present. Arrive 15 minutes before your scheduled start time.",No cash value; Excludes weekends & public holidays; New customers only; Expires 90 days from purchase; Not valid Dec 24-Jan 2; Excludes alcohol; 48-hour cancellation policy; Photo ID required; Must redeem within 30 days,2,"Basic, Standard",58,105,0.4476,Wildcard Escape Room,2,77,1960,75,3631,153,3536,144,2537,96,2854,86,2546,105,3083,141,2757,137,0.04091,64.92,0.0526
6c0049af-df07-4455-b538-30219f7f278a,Travel,Getaways,Houston,Escape the Everyday at Riviera Retreat,Experience the best that Houston has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Excludes alcohol; Valid Mon-Fri only; Cannot be combined with other offers; No cash value; Merchant is solely responsible for care,3,"Overnight Stay, Weekend Escape, Week-Long Retreat",331,462,0.2835,Riviera Retreat,1,74,2445,28,2562,28,1305,18,2800,38,2174,24,2178,30,1964,23,1707,27,0.012606,371.62,0.0698
d9c53aec-6613-491f-8309-c065b2a41eeb,Things to Do,Entertainment,Manchester,Kid-Friendly Hot Air Balloon Ride for One or Two at Epic Excursions,"What We Offer: An unforgettable activity designed for all skill levels. Whether you're a first-timer or a seasoned pro, our experienced staff will ensure you have a safe, enjoyable time. Sessions are structured with a brief orientation, the main activity, and time for questions or photos afterward. Groups of 6 or more receive a dedicated host. Why You Should Grab This Offer: This isn't a factory-line tourist trap — we limit capacity to maintain quality, so every guest gets real attention. Our facility has been recently renovated with state-of-the-art equipment. We've been voted one of Manchester's top activities on TripAdvisor for three consecutive years. Good to Know: Walk-ins welcome but reservations guarantee your spot during peak times. Private event bookings available for birthdays, team outings, and celebrations. Free parking on-site.",Limit 1 per person; Photo ID required; No refunds after redemption; Promotional value expires 120 days after purchase; Must be 18+; New customers only,1,Full Adventure,61,102,0.402,Epic Excursions,2,57,2106,111,1690,100,1618,105,2142,112,2193,99,1565,99,1076,48,1863,113,0.055216,91.81,0.0901
